QuestionID,Class,Subject,Topic,Question,OptionA,OptionB,OptionC,OptionD,CorrectAnswer,Explanation,Difficulty,Source,Active
ENG495,6,English,Conjunctions,He is poor ___ honest.,and,but,or,so,B,But shows contrast.,Easy,RMS/Sainik Prep,True
ENG496,6,English,Conjunctions,Study hard ___ you will pass.,and,or,because,although,A,And connects the two related clauses.,Easy,RMS/Sainik Prep,True
ENG497,6,English,Conjunctions,Take an umbrella ___ it may rain.,because,but,or,and,A,Because gives the reason.,Easy,RMS/Sainik Prep,True
ENG498,6,English,Conjunctions,Hurry up ___ you will miss the train.,or,and,because,although,A,Or expresses an alternative consequence.,Medium,RMS/Sainik Prep,True
ENG499,6,English,Conjunctions,I stayed home ___ I was ill.,because,but,or,and,A,Because introduces the reason.,Easy,RMS/Sainik Prep,True
ENG500,6,English,Conjunctions,"He worked hard, ___ he failed.",but,and,because,or,A,But shows contrast.,Easy,RMS/Sainik Prep,True
ENG501,6,English,Conjunctions,You can have tea ___ coffee.,or,because,although,so,A,Or gives alternatives.,Easy,RMS/Sainik Prep,True
ENG502,6,English,Conjunctions,"___ he is rich, he is not proud.",Although,Because,And,Or,A,Although introduces contrast.,Medium,RMS/Sainik Prep,True
ENG503,6,English,Conjunctions,Wait here ___ I return.,until,and,or,because,A,Until means up to the time when.,Medium,RMS/Sainik Prep,True
ENG504,6,English,Conjunctions,I will call you ___ I reach home.,when,but,or,although,A,When introduces the time condition.,Easy,RMS/Sainik Prep,True
ENG505,6,English,Conjunctions,He ran fast ___ he could catch the bus.,so that,but,or,although,A,So that introduces purpose/result.,Medium,RMS/Sainik Prep,True
ENG506,6,English,Determiners,___ books on this shelf are mine.,These,Much,Little,An,A,These is a demonstrative determiner modifying plural books.,Easy,RMS/Sainik Prep,True
ENG507,6,English,Determiners,"___ book is yours, this one or that one?",Which,Many,Much,Few,A,Which asks for a choice among alternatives.,Easy,RMS/Sainik Prep,True
ENG508,6,English,Modals,You ___ wear a helmet while riding a motorcycle.,must,might,could,would,A,Must expresses necessity.,Easy,RMS/Sainik Prep,True
ENG509,6,English,Homophones,Choose the correct word: 'I can ___ the birds singing.',here,hear,hare,hair,B,Hear means perceive sound.,Easy,RMS/Sainik Prep,True
ENG510,6,English,Homophones,Choose the correct word: 'The school is over ___.'.,their,there,they're,thare,B,There refers to a place.,Easy,RMS/Sainik Prep,True
ENG511,6,English,Homophones,Choose the correct word: '___ going to the market.',Their,There,They're,Thare,C,They're is the contraction of they are.,Easy,RMS/Sainik Prep,True
ENG512,6,English,Homophones,Choose the correct word: 'This is ___ house.',there,they're,their,thier,C,Their shows possession.,Easy,RMS/Sainik Prep,True
ENG513,6,English,Homophones,Choose the correct word: 'I ate a ___ of bread.',piece,peace,pees,piese,A,Piece means a portion.,Easy,RMS/Sainik Prep,True
ENG514,6,English,Homophones,Choose the correct word: 'We want ___ in the world.',piece,peace,pees,peece,B,Peace means absence of conflict.,Easy,RMS/Sainik Prep,True
ENG515,6,English,Homophones,Choose the correct word: 'The ___ is shining.',son,sun,sunn,sone,B,Sun is the star that gives daylight.,Easy,RMS/Sainik Prep,True
ENG516,6,English,Homophones,Choose the correct word: 'He is the ___ of the king.',son,sun,sunn,sone,A,Son means a male child.,Easy,RMS/Sainik Prep,True
ENG517,6,English,Homophones,Choose the correct word: 'Please ___ the letter.',write,right,rite,writ,A,Write means put words on paper.,Easy,RMS/Sainik Prep,True
ENG518,6,English,Homophones,Choose the correct word: 'You are ___ about this.',write,right,rite,wright,B,Right means correct.,Easy,RMS/Sainik Prep,True
ENG519,6,English,Homophones,Choose the correct word: 'I need a ___ to cut the paper.',pair,pear,pare,peir,A,Pair means two matching items; here it refers to a pair of scissors.,Medium,RMS/Sainik Prep,True
ENG520,6,English,Homophones,Choose the correct word: 'She ate a juicy ___.',pair,pear,pare,peare,B,Pear is a fruit.,Easy,RMS/Sainik Prep,True
ENG521,6,English,One-word Substitution,A person who cannot read or write is called ___.,literate,illiterate,scholar,author,B,Illiterate means unable to read or write.,Medium,RMS/Sainik Prep,True
ENG522,6,English,One-word Substitution,A place where books are kept for reading is a ___.,laboratory,library,bakery,gallery,B,A library is a place where books are kept.,Easy,RMS/Sainik Prep,True
ENG523,6,English,One-word Substitution,A person who writes poems is a ___.,poet,pilot,painter,poacher,A,A poet writes poems.,Easy,RMS/Sainik Prep,True
ENG524,6,English,One-word Substitution,A person who travels on foot is a ___.,pedestrian,passenger,pilot,driver,A,"A pedestrian is a person walking, especially on a road.",Medium,RMS/Sainik Prep,True
ENG525,6,English,One-word Substitution,A person who loves books is a ___.,bibliophile,biologist,geologist,philosopher,A,Bibliophile means a person who loves books.,Hard,RMS/Sainik Prep,True
ENG526,6,English,One-word Substitution,A place where aircraft are kept is an ___.,airport,aquarium,orphanage,arsenal,A,An airport is a place for aircraft operations.,Easy,RMS/Sainik Prep,True
ENG527,6,English,One-word Substitution,A person who looks after a garden is a ___.,gardener,guard,guardian,grocer,A,A gardener tends a garden.,Easy,RMS/Sainik Prep,True
ENG528,6,English,Word Formation,Choose the correct adjective from 'danger'.,dangerous,dangerously,danger,dangered,A,Dangerous is the adjective.,Easy,RMS/Sainik Prep,True
ENG529,6,English,Word Formation,Choose the correct noun from 'kind'.,kindly,kindness,kinder,kindful,B,Kindness is the noun naming the quality.,Easy,RMS/Sainik Prep,True
ENG530,6,English,Word Formation,Choose the correct verb from 'beauty'.,beautiful,beautify,beautifully,beautician,B,Beautify means make beautiful.,Medium,RMS/Sainik Prep,True
ENG531,6,English,Word Formation,Choose the correct noun from 'decide'.,decisive,decision,decidingly,decided,B,Decision is the noun form.,Easy,RMS/Sainik Prep,True
ENG532,6,English,Word Formation,Choose the correct adjective from 'hope'.,hopefully,hopeful,hope,hoped,B,Hopeful is an adjective.,Easy,RMS/Sainik Prep,True
ENG533,6,English,Word Formation,Choose the correct adverb from 'polite'.,politeness,politely,politer,polite,B,Politely is the adverb form.,Easy,RMS/Sainik Prep,True
ENG534,6,English,Word Formation,Choose the correct noun from 'strong'.,strongly,strength,stronger,strong,B,Strength is the noun form.,Easy,RMS/Sainik Prep,True
ENG535,6,English,Word Formation,Choose the correct adjective from 'success'.,successfully,successful,success,succeed,B,Successful is an adjective.,Easy,RMS/Sainik Prep,True
ENG536,6,English,Word Formation,Choose the correct noun from 'honest'.,honesty,honestly,honest,honester,A,Honesty is the abstract noun.,Easy,RMS/Sainik Prep,True
ENG537,6,English,Word Formation,Choose the correct verb from 'decision'.,decide,decisive,deciding,decidedly,A,Decide is the verb.,Easy,RMS/Sainik Prep,True
ENG538,6,English,Vocabulary,What does 'generous' mean?,willing to give,unwilling to help,very angry,very small,A,Generous means willing to give or share.,Easy,RMS/Sainik Prep,True
ENG539,6,English,Vocabulary,What does 'fragile' mean?,easily broken,very strong,very large,very old,A,Fragile means easily broken or damaged.,Medium,RMS/Sainik Prep,True
ENG540,6,English,Vocabulary,What does 'diligent' mean?,hard-working,lazy,careless,noisy,A,Diligent means careful and hard-working.,Medium,RMS/Sainik Prep,True
ENG541,6,English,Vocabulary,What does 'compassion' mean?,sympathy for suffering,anger,fear,wealth,A,Compassion is concern for another's suffering.,Hard,RMS/Sainik Prep,True
ENG542,6,English,Vocabulary,What does 'scarce' mean?,plentiful,rare or insufficient,cheap,bright,B,Scarce means in short supply.,Medium,RMS/Sainik Prep,True
ENG543,6,English,Reading Comprehension,Read: 'The little boy carried an umbrella because dark clouds covered the sky.' Why did he carry an umbrella?,He was hungry,Dark clouds covered the sky,He wanted a toy,It was sunny,B,The sentence directly gives the reason: dark clouds covered the sky.,Easy,RMS/Sainik Prep,True
ENG544,6,English,Reading Comprehension,"Read: 'Mina woke early, packed her bag, and hurried to school.' What did Mina do first?",hurried to school,packed her bag,woke early,ate lunch,C,The events are stated in order; she woke first.,Easy,RMS/Sainik Prep,True
ENG545,6,English,Reading Comprehension,Read: 'The road was slippery after the rain.' What does 'slippery' mean here?,easy to grip,difficult to walk on safely,very dry,very wide,B,A slippery surface is difficult to walk on without slipping.,Easy,RMS/Sainik Prep,True
ENG546,6,English,Reading Comprehension,Read: 'Arun was exhausted after the long race.' What does exhausted mean?,fresh,very tired,angry,excited,B,Exhausted means extremely tired.,Easy,RMS/Sainik Prep,True
ENG547,6,English,Reading Comprehension,Read: 'The village was peaceful; there was hardly any noise.' What does peaceful mean?,quiet and calm,crowded,dangerous,dirty,A,Peaceful means calm and quiet.,Easy,RMS/Sainik Prep,True
ENG548,6,English,Reading Comprehension,Read: 'The captain praised the players for their discipline.' What did the captain do?,scolded them,praised them,ignored them,dismissed them,B,Praised means expressed approval.,Easy,RMS/Sainik Prep,True
ENG549,6,English,Reading Comprehension,"Read: 'Although the task was difficult, Riya completed it.' What is true?",Riya gave up,Riya completed the task,The task was easy,Riya ignored the task,B,The sentence says she completed it despite difficulty.,Easy,RMS/Sainik Prep,True
ENG550,6,English,Reading Comprehension,Read: 'The farmer stored the grain safely before the storm.' When did he store it?,after the storm,before the storm,during the storm,next year,B,Before indicates the earlier time.,Easy,RMS/Sainik Prep,True
ENG551,6,English,Reading Comprehension,Read: 'The puppy wagged its tail when it saw its owner.' What showed the puppy's reaction?,It barked,It wagged its tail,It slept,It ran away,B,The sentence identifies tail-wagging as the reaction.,Easy,RMS/Sainik Prep,True
ENG552,6,English,Reading Comprehension,Read: 'Neha borrowed a book from the library and returned it two days later.' Where did she get the book?,school bus,library,market,home,B,She borrowed it from the library.,Easy,RMS/Sainik Prep,True
ENG553,6,English,Reading Comprehension,Read: 'The old bridge was repaired because it had become unsafe.' Why was it repaired?,It was beautiful,It was unsafe,It was new,It was crowded,B,The sentence states that it had become unsafe.,Easy,RMS/Sainik Prep,True
ENG554,6,English,Reading Comprehension,Read: 'Rohan saved money for months to buy a bicycle.' Why did he save money?,To buy a bicycle,To buy food,To travel by train,To pay a fine,A,The sentence directly states his purpose.,Easy,RMS/Sainik Prep,True
ENG555,6,English,Reading Comprehension,Read: 'The teacher asked the students to remain silent during the test.' What were they asked to do?,talk loudly,remain silent,leave the room,sing,B,Remain silent means not speak.,Easy,RMS/Sainik Prep,True
